building_index,grid_id,grid_col,grid_row,x_m,y_m,A_z,zone_type
7962,4_52,4,52,761815.1717909182,2456673.490373099,62500.0,dense_urban
7963,4_52,4,52,761819.7633107996,2456671.1542537534,62500.0,dense_urban
7964,4_52,4,52,761828.8774504228,2456665.272570321,62500.0,dense_urban
7965,4_52,4,52,761833.2759142048,2456662.444813977,62500.0,dense_urban
7966,4_52,4,52,761836.796711808,2456660.4606081597,62500.0,dense_urban
7967,4_52,4,52,761846.0071447608,2456659.0124141984,62500.0,dense_urban
7968,4_52,4,52,761848.902243463,2456657.282287734,62500.0,dense_urban
7969,4_52,4,52,761844.2888366352,2456652.7259443994,62500.0,dense_urban
7970,4_52,4,52,761850.7067206352,2456648.411504538,62500.0,dense_urban
7971,4_52,4,52,761855.7321268957,2456645.0493817143,62500.0,dense_urban
7972,4_52,4,52,761776.9180374529,2456664.9841207997,62500.0,dense_urban
7973,4_52,4,52,761781.9354396658,2456661.3488067295,62500.0,dense_urban
7974,4_52,4,52,761785.9545964189,2456658.317667966,62500.0,dense_urban
7975,4_52,4,52,761764.7862171208,2456661.7910802895,62500.0,dense_urban
7976,4_52,4,52,761767.0822953875,2456657.5197507865,62500.0,dense_urban
7977,4_52,4,52,761790.664583731,2456635.6311476287,62500.0,dense_urban
7978,4_52,4,52,761788.1491410934,2456637.625677594,62500.0,dense_urban
7979,4_52,4,52,761767.4726747203,2456640.189518698,62500.0,dense_urban
7980,4_52,4,52,761771.0630756489,2456636.451109258,62500.0,dense_urban
7981,4_52,4,52,761774.2272084028,2456633.2838775665,62500.0,dense_urban
7982,4_52,4,52,761777.5290711476,2456630.574109845,62500.0,dense_urban
7983,4_52,4,52,761800.9391950538,2456636.149470297,62500.0,dense_urban
7984,4_52,4,52,761807.6156680757,2456631.870137099,62500.0,dense_urban
7985,4_52,4,52,761812.6071049959,2456628.354192708,62500.0,dense_urban
7986,4_52,4,52,761804.8787521522,2456628.9427425773,62500.0,dense_urban
7987,4_52,4,52,761803.0223073284,2456626.3082922795,62500.0,dense_urban
7988,4_52,4,52,761806.5466097805,2456642.7228655745,62500.0,dense_urban
7989,4_52,4,52,761809.4418345111,2456640.685381368,62500.0,dense_urban
7990,4_52,4,52,761812.4669584477,2456638.484652455,62500.0,dense_urban
7991,4_52,4,52,761815.6483454427,2456636.2453732155,62500.0,dense_urban
7992,4_52,4,52,761819.902964733,2456623.184021363,62500.0,dense_urban
7993,4_52,4,52,761825.1616200019,2456618.1987854736,62500.0,dense_urban
7994,4_52,4,52,761828.9305756468,2456615.9696726166,62500.0,dense_urban
7995,4_52,4,52,761823.6267153447,2456609.5465819812,62500.0,dense_urban
7996,4_52,4,52,761821.122999971,2456606.2145412317,62500.0,dense_urban
7997,4_52,4,52,761818.452144595,2456602.9001311306,62500.0,dense_urban
7998,4_52,4,52,761830.7865767899,2456597.274259818,62500.0,dense_urban
7999,4_52,4,52,761826.042146699,2456596.3128890693,62500.0,dense_urban
8000,4_52,4,52,761833.9760272721,2456594.109788778,62500.0,dense_urban
8001,4_52,4,52,761834.8093893001,2456588.902769309,62500.0,dense_urban
8002,4_52,4,52,761818.4637376495,2456589.5663726944,62500.0,dense_urban
8003,4_52,4,52,761822.9941185472,2456586.0743122734,62500.0,dense_urban
8004,4_52,4,52,761772.421523727,2456624.167241241,62500.0,dense_urban
8005,4_52,4,52,761768.016583168,2456628.2293443605,62500.0,dense_urban
8006,4_52,4,52,761761.9540113929,2456634.149638482,62500.0,dense_urban
8007,4_52,4,52,761764.3316366399,2456616.852152391,62500.0,dense_urban
8008,4_52,4,52,761766.9782173025,2456614.2275899756,62500.0,dense_urban
8009,4_52,4,52,761769.3052971452,2456611.832109024,62500.0,dense_urban
8010,4_52,4,52,761771.7871766274,2456609.44227118,62500.0,dense_urban
8011,4_52,4,52,761774.7624886204,2456606.7220055787,62500.0,dense_urban
8012,4_52,4,52,761786.2840726204,2456595.3388385293,62500.0,dense_urban
8013,4_52,4,52,761791.3850844979,2456591.7843395146,62500.0,dense_urban
8014,4_52,4,52,761798.9290247881,2456579.6026645666,62500.0,dense_urban
8015,4_52,4,52,761796.3657012993,2456589.3054347225,62500.0,dense_urban
8016,4_52,4,52,761799.6815792847,2456587.0864698803,62500.0,dense_urban
8017,4_52,4,52,761803.0568409261,2456584.8416514844,62500.0,dense_urban
8018,4_52,4,52,761746.4317799913,2456624.8444859455,62500.0,dense_urban
8019,4_52,4,52,761750.743669182,2456620.4669313193,62500.0,dense_urban
8020,4_52,4,52,761754.7995208438,2456615.9027527226,62500.0,dense_urban
8021,4_52,4,52,761757.1761920851,2456613.42090514,62500.0,dense_urban
8022,4_52,4,52,761759.5952101548,2456610.693542291,62500.0,dense_urban
8023,4_52,4,52,761751.1970979227,2456613.9485526485,62500.0,dense_urban
8024,4_52,4,52,761762.11051919,2456596.3262649206,62500.0,dense_urban
8025,4_52,4,52,761766.2290995595,2456603.629688896,62500.0,dense_urban
8026,4_52,4,52,761769.3855051701,2456600.2154568215,62500.0,dense_urban
8027,4_52,4,52,761772.5487878653,2456596.8078104146,62500.0,dense_urban
8028,4_52,4,52,761743.82653037,2456584.476207285,62500.0,dense_urban
8029,4_52,4,52,761749.5201966619,2456589.4366796357,62500.0,dense_urban
8030,4_52,4,52,761783.0066527253,2456583.326609369,62500.0,dense_urban
8031,4_52,4,52,761782.2533377779,2456574.930344605,62500.0,dense_urban
8032,4_52,4,52,761791.1258949144,2456566.9150730646,62500.0,dense_urban
8033,4_52,4,52,761796.820080831,2456562.856062876,62500.0,dense_urban
8034,4_52,4,52,761783.0514484341,2456561.437888124,62500.0,dense_urban
8035,4_52,4,52,761699.8522860716,2456604.379064858,62500.0,dense_urban
8036,4_52,4,52,761701.6580289718,2456598.054089118,62500.0,dense_urban
8037,4_52,4,52,761713.6404900801,2456588.6288709817,62500.0,dense_urban
8038,4_52,4,52,761716.5220896944,2456585.178122047,62500.0,dense_urban
8039,4_52,4,52,761720.0127420276,2456581.723225494,62500.0,dense_urban
8040,4_52,4,52,761707.7551192075,2456594.8690202055,62500.0,dense_urban
8041,4_52,4,52,761710.8337694342,2456591.7244019033,62500.0,dense_urban
8042,4_52,4,52,761693.0793606471,2456575.659876653,62500.0,dense_urban
8043,4_52,4,52,761695.3814541285,2456572.2409775234,62500.0,dense_urban
8044,4_52,4,52,761697.336785244,2456568.9629565026,62500.0,dense_urban
8045,4_52,4,52,761805.2706684095,2456708.9870572807,62500.0,dense_urban
8046,4_52,4,52,761810.0087177419,2456706.2688972857,62500.0,dense_urban
8047,3_52,3,52,761622.4843884975,2456781.4401579886,62500.0,dense_urban
8048,3_51,3,51,761500.6190252845,2456530.0868146345,62500.0,dense_urban
8049,3_51,3,51,761497.8642880006,2456527.0022505014,62500.0,dense_urban
8050,3_51,3,51,761447.1271760743,2456512.903488089,62500.0,dense_urban
8051,3_51,3,51,761445.4455494945,2456507.9863755764,62500.0,dense_urban
8052,3_51,3,51,761459.7868146414,2456504.9871827667,62500.0,dense_urban
8053,3_51,3,51,761457.6631508651,2456501.1792830243,62500.0,dense_urban
8054,5_52,5,52,762102.6167646038,2456743.68164279,62500.0,dense_urban
8055,5_52,5,52,762091.0791869984,2456740.835109868,62500.0,dense_urban
8056,5_52,5,52,762080.6412384192,2456732.66840891,62500.0,dense_urban
8057,5_52,5,52,762069.7563901675,2456730.0588672836,62500.0,dense_urban
8058,5_52,5,52,762059.2383928663,2456728.192916426,62500.0,dense_urban
8059,4_52,4,52,761895.4030245712,2456737.9447854175,62500.0,dense_urban
8060,4_52,4,52,761895.2545463495,2456742.2217670735,62500.0,dense_urban
8061,4_52,4,52,761892.0505203521,2456747.8924445435,62500.0,dense_urban
8062,4_52,4,52,761903.8171964727,2456751.2006874247,62500.0,dense_urban
8063,4_52,4,52,761909.1896161586,2456757.5626899507,62500.0,dense_urban
8064,4_52,4,52,761919.3449494077,2456749.686126409,62500.0,dense_urban
8065,1_46,1,46,761176.5570325783,2455182.17652656,62500.0,dense_urban
8066,1_46,1,46,761172.5135388643,2455162.461546876,62500.0,dense_urban
8067,1_46,1,46,761153.4718086156,2455144.824330871,62500.0,dense_urban
8068,1_46,1,46,761128.6339513693,2455141.6498988336,62500.0,dense_urban
8069,4_51,4,51,761924.535819251,2456449.820766354,62500.0,dense_urban
8070,4_51,4,51,761911.2840798965,2456482.5520189595,62500.0,dense_urban
8071,4_51,4,51,761934.680119843,2456465.71359095,62500.0,dense_urban
8072,7_59,7,59,762484.2249625803,2458498.0487991357,62500.0,dense_urban
8073,5_52,5,52,762007.8737579543,2456693.341818786,62500.0,dense_urban
8074,4_51,4,51,761707.1646414443,2456412.663054775,62500.0,dense_urban
8075,4_51,4,51,761702.6416024774,2456413.5915827537,62500.0,dense_urban
8076,4_51,4,51,761698.2233715331,2456413.2083559795,62500.0,dense_urban
8077,7_52,7,52,762454.7219323702,2456617.9461859143,62500.0,dense_urban
8078,7_52,7,52,762451.089232908,2456612.7955097947,62500.0,dense_urban
8079,7_52,7,52,762446.5043260965,2456607.5458291057,62500.0,dense_urban
8080,7_52,7,52,762443.5045379516,2456602.9518700005,62500.0,dense_urban
8081,7_52,7,52,762465.3949352418,2456608.551579447,62500.0,dense_urban
8082,7_52,7,52,762461.6390178935,2456602.473405687,62500.0,dense_urban
8083,7_52,7,52,762459.6778675445,2456599.1151880026,62500.0,dense_urban
8084,7_52,7,52,762457.1374064145,2456595.0599587797,62500.0,dense_urban
8085,7_52,7,52,762438.995310479,2456595.5131113143,62500.0,dense_urban
8086,6_52,6,52,762426.9756681133,2456597.5185337644,62500.0,dense_urban
8087,6_52,6,52,762424.5007776344,2456593.74161427,62500.0,dense_urban
8088,6_52,6,52,762422.127635622,2456590.198069442,62500.0,dense_urban
8089,6_52,6,52,762414.0549669401,2456597.542332562,62500.0,dense_urban
8090,6_52,6,52,762411.9412033615,2456593.9833917934,62500.0,dense_urban
8091,6_52,6,52,762435.1387509495,2456589.802788271,62500.0,dense_urban
8092,6_52,6,52,762433.5837137843,2456582.5708953254,62500.0,dense_urban
8093,6_52,6,52,762428.1992969145,2456581.4399466715,62500.0,dense_urban
8094,6_52,6,52,762425.6718281318,2456575.2608743664,62500.0,dense_urban
8095,7_52,7,52,762450.8900786958,2456586.6673113024,62500.0,dense_urban
8096,7_52,7,52,762447.8230155589,2456581.593054637,62500.0,dense_urban
8097,7_52,7,52,762445.4430529111,2456578.106023046,62500.0,dense_urban
8098,7_52,7,52,762442.0339950877,2456572.7801555325,62500.0,dense_urban
8099,7_52,7,52,762438.4820052607,2456567.0735072163,62500.0,dense_urban
8100,6_52,6,52,762420.4809493143,2456564.355097438,62500.0,dense_urban
8101,6_52,6,52,762416.9329305487,2456557.903586025,62500.0,dense_urban
8102,6_52,6,52,762413.7630854986,2456552.819959403,62500.0,dense_urban
8103,6_51,6,51,762410.6431665187,2456548.217505242,62500.0,dense_urban
8104,6_51,6,51,762400.5617159595,2456532.449974213,62500.0,dense_urban
8105,6_51,6,51,762397.2234926875,2456527.122469959,62500.0,dense_urban
8106,6_51,6,51,762393.6824798104,2456521.3376519987,62500.0,dense_urban
8107,6_51,6,51,762389.8737985526,2456515.2162661585,62500.0,dense_urban
8108,6_51,6,51,762412.3926495698,2456522.9534828975,62500.0,dense_urban
8109,6_51,6,51,762409.0452001271,2456518.6169091864,62500.0,dense_urban
8110,6_51,6,51,762406.6464450713,2456514.625564677,62500.0,dense_urban
8111,6_51,6,51,762403.463208472,2456511.421320481,62500.0,dense_urban
8112,6_51,6,51,762402.7844564152,2456506.38315062,62500.0,dense_urban
8113,6_52,6,52,762434.8715733397,2456558.815646673,62500.0,dense_urban
8114,6_52,6,52,762432.4713042675,2456554.928889008,62500.0,dense_urban
8115,6_52,6,52,762430.296519037,2456551.466992658,62500.0,dense_urban
8116,6_51,6,51,762427.9163744071,2456547.691602715,62500.0,dense_urban
8117,6_51,6,51,762424.8197518073,2456542.900083427,62500.0,dense_urban
8118,18_40,18,40,765343.7286795111,2453575.8068031147,62500.0,open_area
8119,12_22,12,22,763889.5782907607,2449087.4188891114,62500.0,dense_urban
8120,13_22,13,22,764039.9601281587,2449144.1558849565,62500.0,dense_urban
8121,6_52,6,52,762221.5383332996,2456594.3708192124,62500.0,dense_urban
8122,6_52,6,52,762216.2711965078,2456609.245325652,62500.0,dense_urban
8123,6_52,6,52,762207.2551990644,2456630.729219615,62500.0,dense_urban
8124,5_52,5,52,762179.936211228,2456649.807627623,62500.0,dense_urban
8125,5_52,5,52,762181.5544090602,2456639.6933515593,62500.0,dense_urban
8126,6_52,6,52,762190.6163204069,2456658.9431180796,62500.0,dense_urban
8127,5_52,5,52,762183.5300399705,2456662.5809531235,62500.0,dense_urban
8128,5_52,5,52,762179.9951417065,2456668.008302588,62500.0,dense_urban
8129,5_52,5,52,762181.7769360207,2456686.4334861203,62500.0,dense_urban
8130,6_52,6,52,762209.360797312,2456662.4237465784,62500.0,dense_urban
8131,6_52,6,52,762205.0761840671,2456674.2129322784,62500.0,dense_urban
8132,6_52,6,52,762201.3930225783,2456686.6714775725,62500.0,dense_urban
8133,5_52,5,52,762177.0551865019,2456698.1566429846,62500.0,dense_urban
8134,5_52,5,52,762175.0721855417,2456704.0980689856,62500.0,dense_urban
8135,5_52,5,52,762173.4306574399,2456708.6238713567,62500.0,dense_urban
8136,5_52,5,52,762172.72986456,2456722.2969167856,62500.0,dense_urban
8137,6_52,6,52,762219.8227076245,2456740.331089974,62500.0,dense_urban
8138,6_52,6,52,762199.5082212692,2456750.4939932297,62500.0,dense_urban
8139,5_52,5,52,762154.0182675391,2456753.425815524,62500.0,dense_urban
8140,5_52,5,52,762001.9607488365,2456646.6195580782,62500.0,dense_urban
8141,5_52,5,52,762004.9114731478,2456649.293507471,62500.0,dense_urban
8142,12_33,12,33,763709.4915527543,2452035.0245996853,62500.0,dense_urban
8143,12_33,12,33,763720.75622944,2452023.542602706,62500.0,dense_urban
8144,12_33,12,33,763715.5197859613,2452023.643142578,62500.0,dense_urban
8145,12_33,12,33,763710.5318204241,2452021.1371150617,62500.0,dense_urban
8146,12_33,12,33,763707.1690123691,2452019.474854188,62500.0,dense_urban
8147,12_33,12,33,763706.5317846515,2452014.599676324,62500.0,dense_urban
8148,11_33,11,33,763673.5867555576,2451974.59012676,62500.0,dense_urban
8149,11_33,11,33,763652.9661246148,2451954.091859361,62500.0,dense_urban
8150,11_33,11,33,763656.9401222502,2451956.6375832595,62500.0,dense_urban
8151,11_33,11,33,763664.4993398589,2451961.0482047927,62500.0,dense_urban
8152,11_33,11,33,763646.0463313139,2451966.0889865593,62500.0,dense_urban
8153,11_33,11,33,763643.4280035766,2451969.208565379,62500.0,dense_urban
8154,11_33,11,33,763648.8091073327,2451971.2121485975,62500.0,dense_urban
8155,11_33,11,33,763651.1862369323,2451973.467745295,62500.0,dense_urban
8156,11_33,11,33,763658.0851625357,2451975.6333942288,62500.0,dense_urban
8157,12_33,12,33,763686.675527343,2451984.2978479485,62500.0,dense_urban
8158,12_33,12,33,763689.4641037828,2451986.7114416757,62500.0,dense_urban
8159,12_33,12,33,763694.5515690213,2451985.4858900234,62500.0,dense_urban
8160,12_33,12,33,763701.7231658959,2451976.9260768956,62500.0,dense_urban
8161,12_33,12,33,763697.6276599796,2451974.1513689915,62500.0,dense_urban
8162,12_33,12,33,763693.755684971,2451971.573859568,62500.0,dense_urban
8163,12_33,12,33,763690.4046519967,2451969.4014976425,62500.0,dense_urban
8164,12_33,12,33,763687.8909700749,2451968.02607611,62500.0,dense_urban
8165,11_33,11,33,763681.5626740283,2451964.1087037576,62500.0,dense_urban
8166,11_33,11,33,763670.4576091646,2451972.36046685,62500.0,dense_urban
8167,11_33,11,33,763667.3277325293,2451969.5731395357,62500.0,dense_urban
8168,12_33,12,33,763687.760800177,2451948.450220016,62500.0,dense_urban
8169,11_33,11,33,763683.2466728889,2451947.409643008,62500.0,dense_urban
8170,11_33,11,33,763676.5348204555,2451945.427755513,62500.0,dense_urban
8171,11_33,11,33,763641.2481905415,2451958.4763700175,62500.0,dense_urban
8172,11_33,11,33,763637.9679756552,2451955.375666999,62500.0,dense_urban
8173,11_33,11,33,763633.9627162773,2451953.3379953452,62500.0,dense_urban
8174,11_33,11,33,763629.6991885081,2451951.6551299663,62500.0,dense_urban
8175,11_33,11,33,763637.076587035,2451941.791517358,62500.0,dense_urban
8176,11_33,11,33,763641.0464319073,2451943.75620079,62500.0,dense_urban
8177,11_33,11,33,763645.1836594167,2451945.6359647634,62500.0,dense_urban
8178,11_33,11,33,763647.4314753987,2451949.7849855735,62500.0,dense_urban
8179,11_33,11,33,763601.6857012728,2451925.684546622,62500.0,dense_urban
8180,11_33,11,33,763606.1434441779,2451928.98522946,62500.0,dense_urban
8181,12_33,12,33,763741.7315074836,2451982.3948513027,62500.0,dense_urban
8182,12_33,12,33,763744.6272335653,2451983.7499265266,62500.0,dense_urban
8183,12_33,12,33,763747.4129159284,2451985.018630944,62500.0,dense_urban
8184,12_33,12,33,763767.4298732058,2451994.281597029,62500.0,dense_urban
8185,12_33,12,33,763770.0149541083,2451995.802654622,62500.0,dense_urban
8186,12_33,12,33,763811.1502602056,2452043.1580935563,62500.0,dense_urban
8187,12_33,12,33,763807.4357039961,2452043.2132792217,62500.0,dense_urban
8188,2_49,2,49,761203.0913849971,2455986.073278724,62500.0,dense_urban
8189,2_49,2,49,761206.4545528131,2455983.630918629,62500.0,dense_urban
8190,2_49,2,49,761209.9453422484,2455981.3862727727,62500.0,dense_urban
8191,2_49,2,49,761213.5246483481,2455979.294435443,62500.0,dense_urban
8192,2_49,2,49,761217.2035226362,2455977.235078426,62500.0,dense_urban
8193,2_49,2,49,761221.243828836,2455975.0526000066,62500.0,dense_urban
8194,2_49,2,49,761225.2370158832,2455973.0304352622,62500.0,dense_urban
8195,2_49,2,49,761229.1402825478,2455971.149172525,62500.0,dense_urban
8196,2_49,2,49,761233.7500552236,2455969.617312575,62500.0,dense_urban
8197,2_49,2,49,761237.9292450424,2455967.487187484,62500.0,dense_urban
8198,2_49,2,49,761242.0359461373,2455965.575130509,62500.0,dense_urban
8199,2_49,2,49,761246.2477932296,2455963.6179881333,62500.0,dense_urban
8200,2_49,2,49,761249.8897973748,2455961.9683004115,62500.0,dense_urban
8201,4_55,4,55,761883.9874461832,2457315.700253557,62500.0,dense_urban
8202,4_55,4,55,761890.9845888485,2457313.464356511,62500.0,dense_urban
8203,4_55,4,55,761885.2126822625,2457325.1930010733,62500.0,dense_urban
8204,4_55,4,55,761897.9068991606,2457313.36479741,62500.0,dense_urban
8205,4_55,4,55,761896.149740095,2457307.753951326,62500.0,dense_urban
8206,3_54,3,54,761595.5916026605,2457066.881720521,62500.0,dense_urban
8207,5_53,5,53,762094.0579137357,2456891.0901757577,62500.0,dense_urban
8208,4_55,4,55,761696.4758575393,2457374.747811247,62500.0,dense_urban
8209,4_59,4,59,761872.4160951468,2458506.3568524127,62500.0,dense_urban
8210,9_18,9,18,763153.9348745489,2448181.2360028103,62500.0,dense_urban
8211,9_18,9,18,763155.2231390756,2448187.112747073,62500.0,dense_urban
8212,9_18,9,18,763157.7530451644,2448193.846719778,62500.0,dense_urban
8213,9_18,9,18,763131.9600892073,2448172.630713983,62500.0,dense_urban
8214,9_18,9,18,763118.5322399641,2448177.1568820085,62500.0,dense_urban
8215,9_18,9,18,763109.8252821711,2448179.8219964504,62500.0,dense_urban
8216,9_18,9,18,763128.5702189617,2448197.322894025,62500.0,dense_urban
8217,9_18,9,18,763121.8316902934,2448205.6024673865,62500.0,dense_urban
8218,9_18,9,18,763113.9925425596,2448203.6136508947,62500.0,dense_urban
8219,9_18,9,18,763095.6502554291,2448207.92544175,62500.0,dense_urban
8220,9_18,9,18,763100.9875385929,2448206.3282049233,62500.0,dense_urban
8221,9_18,9,18,763107.5055873615,2448204.0086014094,62500.0,dense_urban
8222,9_18,9,18,763096.8598404423,2448180.3084836174,62500.0,dense_urban
8223,9_18,9,18,763088.0206206545,2448186.8129103296,62500.0,dense_urban
8224,9_18,9,18,763078.4732021536,2448182.109604695,62500.0,dense_urban
8225,9_18,9,18,763070.3267426669,2448184.053379684,62500.0,dense_urban
8226,9_18,9,18,763048.797158224,2448179.9429538576,62500.0,dense_urban
